gvkey,fyear,datadate,at,ceq,csho,prcc_f,dlc,dltt,dvt,dvc,oibdp,sale,ppent,xad,xrd,fyr,exchg,permno,linktype,linkprim,linkdt,linkenddt,hexcd,mve,market_value_of_assets,market_debt_ratio,ln_market_value_of_assets,profits_to_sales,tangible_assets,market_to_book_assets,advertising_to_sales,rd_to_sales,rd_positive,firm_age,ln_firm_age,prev_year_dvt,prev_year_dvc
005606,1989,1989-10-31,10075.0,5446.0,237.644,47.75,1341.0,474.0,85.0,85.0,1630.0,11899.0,2893.0,320.0,1269.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,11347.501,15976.501,0.11360434928774454,9.601842381503769,0.1599023497101007,0.3356009070294785,1.9730570895024677,0.02451429152680297,0.10365171396602584,1.0,27,3.295836866004329,69.0,69.0
005606,1990,1990-10-31,11395.0,6363.0,244.085,26.0,1896.0,139.0,102.0,102.0,1650.0,13233.0,3201.0,422.0,1367.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,6346.21,11378.21,0.17885062764705523,9.67887423414326,0.136986301369863,0.28714640198511165,1.585756923076923,0.026893016219850407,0.10664761744684427,1.0,28,3.332204510175204,85.0,85.0
005606,1991,1991-10-31,11973.0,7269.0,251.547,50.375,1201.0,188.0,120.0,120.0,1890.0,14494.0,3345.0,504.0,1463.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,12671.680124999999,17375.680125,0.07993931690774608,9.339455401811039,0.12468827930174564,0.2809126810004388,0.9985265467310223,0.03188997203959797,0.10330235018514321,1.0,29,3.367295829986474,102.0,102.0
005606,1992,1992-10-31,13700.0,7499.0,250.824,56.875,1384.0,425.0,183.0,183.0,2106.0,16410.0,3649.0,541.0,1620.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,14265.615000000002,20466.615,0.0883878452787625,9.762826813551783,0.13039878570442942,0.2793786018541719,1.4512386306690053,0.034773009521181175,0.10093831930453981,1.0,30,3.4011973816621555,120.0,120.0
005606,1993,1993-10-31,16736.0,8511.0,252.713,73.625,2190.0,667.0,228.0,228.0,2622.0,20317.0,4180.0,657.0,1761.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,18605.994625,26830.994625,0.10648133026488578,9.92655030103397,0.1283363802559415,0.26635036496350367,1.4939135036496352,0.032967702620353444,0.09872029250457039,1.0,31,3.4339872044851463,183.0,183.0
005606,1994,1994-10-31,19567.0,9926.0,254.827,97.875,2469.0,547.0,280.0,280.0,3555.0,24991.0,4328.0,,2027.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,24941.192625,34582.192624999996,0.08721251520123936,10.19731301410787,0.1290544863907073,0.24976099426386233,1.6031904054134798,0.032337451395383174,0.08667618250725993,1.0,32,3.4657359027997265,228.0,228.0
005606,1996,1996-10-31,27699.0,13438.0,1014.123,44.125,2125.0,2579.0,450.0,450.0,5023.0,38420.0,5536.0,999.0,2718.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,44748.177375,59009.177375,0.07971641377249415,10.999138491984738,0.1493384942415686,0.19286035943832644,2.4490351608875423,0.026333322757701703,0.07303531203401123,1.0,34,3.5263605246161616,358.0,358.0
005606,1997,1997-10-31,31749.0,16155.0,1041.042,61.625,1226.0,3158.0,532.0,532.0,5895.0,42895.0,6312.0,1131.0,3078.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,64154.21324999999,79748.21325,0.05497301847073044,10.98544825952022,0.13073919833420095,0.19986281093180258,2.130372120834687,0.026002082248828735,0.07074440395627278,1.0,35,3.5553480614894135,450.0,450.0
005606,1998,1998-10-31,33673.0,16919.0,1015.403,60.25,1245.0,2063.0,625.0,625.0,5970.0,47061.0,6358.0,1214.0,3355.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,61178.03075,77932.03075,0.04244724496673019,11.286629616007394,0.1374286047324863,0.19880941132004157,2.511833860909005,0.026366709406690756,0.07175661499009209,1.0,36,3.58351893845611,532.0,532.0
005606,1999,1999-10-31,35297.0,18295.0,1004.569,74.1875,3105.0,1764.0,650.0,650.0,5004.0,42370.0,4333.0,1182.0,2440.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,74526.4626875,91528.4626875,0.053196567024444925,11.263592325140458,0.12685663288072926,0.18881596531345587,2.3143774166245956,0.025796306920804913,0.07129045281655723,1.0,37,3.6109179126442243,625.0,625.0
005606,2000,2000-10-31,34009.0,14209.0,1947.312,46.5,1555.0,3402.0,638.0,638.0,5044.0,48782.0,4500.0,1100.0,2646.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,90550.008,110350.008,0.04492070358526843,11.424405270515061,0.11810243096530564,0.12275830807150749,2.593094673414171,0.027897097002596176,0.057587915978286525,1.0,38,3.6375861597263857,650.0,650.0
005606,2001,2001-10-31,32584.0,13953.0,1939.0,16.83,1722.0,3729.0,621.0,621.0,3225.0,45226.0,4397.0,1000.0,2670.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,32633.369999999995,51264.369999999995,0.10633116138947968,11.611412484181482,0.10339879463736625,0.13231791584580552,3.2447295715839926,0.022549300971669878,0.054241318519125906,1.0,39,3.6635616461296463,638.0,638.0
005606,2002,2002-10-31,70710.0,36262.0,3044.0,15.8,1793.0,6035.0,801.0,801.0,4109.0,56588.0,6924.0,1400.0,4105.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,48095.200000000004,82543.20000000001,0.09483518933116233,10.84475124794256,0.0713085393357803,0.13494353056714953,1.573298858335379,0.022111174987838853,0.05903683721752974,1.0,40,3.6888794541139363,621.0,621.0
005606,2003,2003-10-31,74708.0,37746.0,3042.761,22.31,1080.0,6494.0,977.0,977.0,6540.0,73061.0,6482.0,1800.0,3653.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,67883.99790999999,104845.99790999999,0.07223928572363378,11.32107707163673,0.07261256803562592,0.09792108612643191,1.167348324140857,0.024740227610094014,0.07254188167102565,1.0,41,3.713572066704308,801.0,801.0
005606,2004,2004-10-31,76138.0,37564.0,2910.76,18.66,2511.0,4623.0,972.0,972.0,6835.0,79905.0,6649.0,1800.0,3543.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,54314.7816,92888.7816,0.07680152411429628,11.560247865930627,0.0895142415242058,0.08676446966857633,1.4034105840070674,0.02463694720849701,0.04999931564035532,1.0,42,3.7376696182833684,977.0,977.0
005606,2005,2005-10-31,77317.0,37176.0,2837.196,28.04,1831.0,3392.0,926.0,926.0,7282.0,86696.0,6451.0,1100.0,3492.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,79554.97584,119695.97584,0.043635552184157704,11.439158159706029,0.08553907765471497,0.0873282723475794,1.220005537313825,0.022526750516238033,0.044340153932795195,1.0,43,3.7612001156935624,972.0,972.0
005606,2006,2006-10-31,81981.0,38144.0,2732.034,38.74,2705.0,2490.0,894.0,894.0,9074.0,91658.0,6863.0,1100.0,3643.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,105838.99716000001,149675.99716000003,0.03470830392695945,11.692710272267492,0.08399464796530405,0.08343572564895171,1.5481197646054554,0.012688013287810279,0.040278674910030454,1.0,44,3.784189633918261,926.0,926.0
005606,2007,2007-10-31,88699.0,38526.0,2579.714,51.68,3186.0,4997.0,846.0,846.0,11462.0,104286.0,7798.0,1100.0,3801.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,133319.61952,183492.61952,0.04459579911936504,11.916228217939391,0.09899845076261755,0.08371451921786756,1.8257400758712388,0.012001134652730804,0.039745575945362106,1.0,45,3.8066624897703196,894.0,894.0
005606,2008,2008-10-31,113331.0,38942.0,2415.303,38.28,10176.0,7676.0,796.0,796.0,14196.0,118364.0,10838.0,1000.0,3588.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,92457.79884,166846.79884,0.1069963590798012,12.119929725068436,0.10990928791975912,0.08791530907902005,2.0687112540163928,0.01054791630707861,0.03644784534836891,1.0,46,3.828641396489095,846.0,846.0
005606,2009,2009-10-31,114799.0,40517.0,2364.809,47.46,1850.0,13980.0,766.0,766.0,15798.0,114552.0,11262.0,700.0,2826.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,112233.83514000001,186515.83514,0.08487215033574977,12.02483129813991,0.1199351154067115,0.09563138064607213,1.4722079469871439,0.008448514751106756,0.030313270926971038,1.0,47,3.8501476017100584,796.0,796.0
005606,2010,2010-10-31,124503.0,40449.0,2203.898,42.04,7046.0,15258.0,743.0,743.0,17736.0,126033.0,11763.0,1000.0,2959.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,92651.87192,176705.87192,0.12622104606743167,12.13627142137851,0.13791116698093442,0.09810189984233313,1.6247165492730773,0.006110761924715413,0.024670018856065366,1.0,48,3.871201010907891,766.0,766.0
005606,2011,2011-10-31,129517.0,38625.0,1990.506,26.61,8083.0,22551.0,834.0,834.0,16717.0,127245.0,12292.0,1200.0,3254.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,52967.36466,143859.36466,0.21294407960441775,12.082241888768666,0.14072504820166146,0.09447965109274475,1.4192900726890116,0.00793442987154158,0.023477977989891537,1.0,49,3.8918202981106265,743.0,743.0
005606,2012,2012-10-31,108768.0,22436.0,1962.838,13.85,6647.0,21789.0,995.0,995.0,14456.0,120357.0,11954.0,1000.0,3399.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,27185.3063,113517.3063,0.25049924920566935,11.876591467034562,0.13137647844709027,0.09490646015580967,1.1107373137117134,0.009430625957797948,0.025572714055562103,1.0,50,3.912023005428146,834.0,834.0
005606,2013,2013-10-31,105676.0,27269.0,1907.883,24.37,5979.0,16608.0,1074.0,1074.0,13066.0,112298.0,11463.0,878.0,3135.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,46495.10871,124902.10871,0.18083761942276658,11.63971058269404,0.12010934137607285,0.10990364813180348,1.0436645548323036,0.008308615203104098,0.02824098307535083,1.0,51,3.9318256327243257,995.0,995.0
005606,2014,2014-10-31,103206.0,26731.0,1839.288,35.88,3486.0,16039.0,1151.0,1151.0,13426.0,111454.0,11340.0,784.0,3447.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,65993.65344000001,142468.65344000002,0.13704769104329928,11.735285579157699,0.11635113715293238,0.10847306862485333,1.1819344856921155,0.00781848296496821,0.027916792819106306,1.0,52,3.9512437185814275,1074.0,1074.0
005606,2015,2015-10-31,106882.0,27768.0,1803.719,26.96,2885.0,21780.0,1219.0,1219.0,12442.0,103355.0,11090.0,859.0,3502.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,48628.264240000004,127742.26424,0.1930840990391388,11.866877278632955,0.12046225348574299,0.10987733271321434,1.3804299501966941,0.007034292174349956,0.030927557557377933,1.0,53,3.970291913552122,1151.0,1151.0
005606,2016,2016-10-31,29010.0,-3889.0,1712.091,14.49,78.0,6758.0,858.0,858.0,3864.0,48238.0,1736.0,586.0,1209.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,24808.19859,57707.19859,0.11846009106365805,11.757769952338165,0.12038121039136955,0.10375928594150559,1.195170975842518,0.008311160563107736,0.03388321803492816,1.0,54,3.9889840465642745,1219.0,1219.0
005606,2017,2017-10-31,32913.0,-3408.0,1649.58,21.55,1072.0,6747.0,894.0,894.0,4365.0,52056.0,1878.0,544.0,1190.0,10,11.0,27828.0,LC,P,1962-01-31,,1.0,35548.449,71869.449,0.108794489296836,10.96313720363992,0.08010282350014511,0.0598414339882799,1.9892174625991037,0.012148099009079979,0.02506322816037149,1.0,55,4.007333185232471,858.0,858.0
005619,1999,1999-12-31,15314.179,1275.515,160.325,10.625,1203.543,743.996,75.022,68.122,431.629,1268.328,205.165,14.258,0.0,12,11.0,41807.0,LU,P,1981-01-30,2005-11-30,1.0,1703.4531249999998,15742.117125,0.12371518929351122,9.64929699214972,0.366949836517933,0.01341595004857071,1.1070082205863156,0.013165509894551213,0.0,0.0,18,2.8903717578961645,63.948,57.048
005619,2000,2000-12-31,16698.046,1392.701,157.729,12.75,1611.529,742.982,83.228,76.795,427.167,1466.004,207.703,14.804,0.0,12,11.0,41807.0,LU,P,1981-01-30,2005-11-30,1.0,2011.0447500000002,17316.38975,0.13597008579689657,9.664095018961847,0.34031338896563035,0.01339706163810675,1.0279439155700087,0.011241571580852903,0.0,0.0,19,2.9444389791664403,75.022,68.122
005619,2001,2001-12-31,16618.176,1559.779,159.067,17.79,793.488,1002.242,87.222,82.722,538.934,1477.524,204.839,15.877,0.0,12,11.0,41807.0,LU,P,1981-01-30,2005-11-30,1.0,2829.80193,17888.19893,0.10038629417232225,9.759408716393576,0.2913818789034682,0.012438760798718605,1.0370309046938786,0.010098198913509104,0.0,0.0,20,2.995732273553991,83.228,76.795
005619,2002,2002-12-31,17392.661,1680.862,157.412,19.26,1004.448,673.241,89.422,89.422,619.032,1339.999,209.974,22.471,0.0,12,11.0,41807.0,LU,P,1981-01-30,2005-11-30,1.0,3031.7551200000003,18743.55412,0.08950751758493067,9.791896496756138,0.3647548195494625,0.012326202346153994,1.0764237260455058,0.010745679934809859,0.0,0.0,21,3.044522437723423,87.222,82.722
005619,2003,2003-12-31,18560.442,1777.485,155.261,23.51,1781.171,601.443,97.509,97.509,614.702,1260.388,217.399,23.71,0.0,12,11.0,41807.0,LU,P,1981-01-30,2005-11-30,1.0,3650.18611,20433.143109999997,0.11660535959511519,9.838605192025907,0.4619645238541223,0.012072563249522312,1.077670295534421,0.016769415499563806,0.0,0.0,22,3.091042453358316,89.422,89.422
005619,2004,2004-12-31,22308.088,1941.897,155.245,29.51,937.468,1528.433,116.947,116.947,671.768,1391.767,293.356,31.698,0.0,12,11.0,41807.0,LU,P,1981-01-30,2005-11-30,1.0,4581.27995,24947.47095,0.09884372668244354,9.924913523751195,0.4877085468919095,0.01171302924790261,1.100897441451017,0.018811667518256286,0.0,0.0,23,3.1354942159291497,97.509,97.509
005639,1985,1985-11-30,539.273,257.609,19.437,24.25,36.767,123.847,10.492,10.492,98.862,507.613,233.815,8.261,6.097,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,471.34725000000003,753.01125,0.21329561809335518,6.288356809620853,0.19567527635681548,0.33951717061367015,1.3739250818073687,0.02496445588092669,0.012059206494307783,1.0,14,2.6390573296152584,10.022,10.022
005639,1986,1986-11-30,587.275,290.914,19.275,47.5,9.56,131.694,10.857,10.857,162.902,641.067,254.48,8.724,10.471,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,915.5624999999999,1211.9234999999999,0.11655356134277453,6.624080167927334,0.19475860547306706,0.43357446043098763,1.3963451721113425,0.016274208895359257,0.012011118706573709,1.0,15,2.70805020110221,10.492,10.492
005639,1987,1987-11-30,660.462,312.431,37.769,22.875,17.752,123.685,13.363,13.363,180.209,724.602,278.426,11.577,10.838,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,863.965875,1211.996875,0.1166974956102919,7.099964045825303,0.2541107247760374,0.43332340045123663,2.063638840406964,0.013608561975581336,0.01633370614927925,1.0,16,2.772588722239781,10.857,10.857
005639,1988,1988-11-30,734.749,353.308,37.295,28.75,16.35,117.879,15.038,15.038,204.24,884.288,311.201,13.715,18.265,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,1072.23125,1453.67225,0.09233787052067617,7.100024588243097,0.24870066602079488,0.4215624820201616,1.8350743494705222,0.01597704670977999,0.014957176491370435,1.0,17,2.833213344056216,13.363,13.363
005639,1989,1989-11-30,1009.806,405.074,37.113,42.0,11.413,113.44,18.592,18.592,221.419,1138.327,338.277,15.141,21.656,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,1558.746,2163.478,0.05770939200675948,7.2818482200294685,0.23096547731055947,0.42354736107160407,1.9784610118557495,0.015509652963740319,0.020655035463559384,1.0,18,2.8903717578961645,15.038,15.038
005639,1990,1990-11-30,1267.716,436.474,36.611,36.75,9.381,108.119,20.335,20.335,231.432,1106.562,313.589,15.36,23.79,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,1345.45425,2176.69625,0.05398088961654618,7.679472390905126,0.19451264882586464,0.33499206778331675,2.1424689494813856,0.013301098893375982,0.019024410384713707,1.0,19,2.9444389791664403,18.592,18.592
005639,1991,1991-11-30,1532.16,490.823,36.33,59.5,44.836,103.589,21.134,21.134,252.819,1198.874,297.399,14.876,23.683,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2161.6349999999998,3202.9719999999998,0.04633977443449397,7.685563524627926,0.20914508179388053,0.2473653405021314,1.717021990729785,0.013880830897862028,0.02149902129297771,1.0,20,2.995732273553991,20.335,20.335
005639,1992,1992-11-30,1935.207,547.744,71.58,41.625,48.963,185.081,25.127,25.127,319.347,1429.781,307.174,16.081,29.552,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2979.5175,4366.9805,0.05359401078159154,8.07183440776639,0.21088037608622756,0.19410440162907266,2.0904944653299915,0.012408309797359855,0.019754369516729865,1.0,21,3.044522437723423,21.134,21.134
005639,1993,1993-11-30,2270.747,639.932,71.263,41.625,90.026,107.887,32.136,32.136,344.841,1447.913,326.788,15.454,30.359,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2966.322375,4597.137375,0.04305135649769439,8.381827088167599,0.22335378634909822,0.15872927288915345,2.2565960644003455,0.011247177015221212,0.020668899642672548,1.0,22,3.091042453358316,25.127,25.127
005639,1994,1994-11-30,2693.817,693.491,70.923,29.875,27.011,208.729,40.641,40.641,341.301,1577.034,358.592,,35.012,11,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2118.824625,4119.150625,0.05723024513093643,8.433189078979474,0.23816417146610327,0.14391211350273722,2.024504436205355,0.01067329321582167,0.020967420003826197,1.0,23,3.1354942159291497,32.136,32.136
005639,2003,2003-09-30,5412.0,1159.0,61.815,56.42,0.0,155.0,62.0,62.0,451.0,2103.0,264.0,6.0,56.0,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,3487.6023,7740.6023000000005,0.020024281573024362,8.96103488727329,0.17653631284916202,0.04961411245865491,1.4320872105843439,0.002793296089385475,0.02346368715083799,1.0,32,3.4657359027997265,48.0,48.0
005639,2004,2004-09-30,2069.0,1180.0,61.96,50.53,11.0,360.0,67.0,67.0,419.0,1829.0,372.0,7.0,56.0,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,3130.8388,4019.8388,0.09229225808756311,8.95423478009369,0.21445553970518308,0.04878048780487805,1.4302665003695492,0.0028530670470756064,0.02662862577270566,1.0,33,3.4965075614664802,62.0,62.0
005639,2005,2005-09-30,2229.2,964.0,61.264,47.05,6.1,351.5,69.4,69.4,398.8,1938.1,376.6,8.6,50.5,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2882.4712,4147.6712,0.0862170559710712,8.298997081306572,0.2290869327501367,0.17979700338327695,1.9428897051715805,0.0038272279934390375,0.0306178239475123,1.0,34,3.5263605246161616,67.0,67.0
005639,2006,2006-09-30,1952.2,1131.7,61.415,56.98,10.9,347.4,69.8,69.8,444.5,1962.9,369.1,6.3,42.1,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,3499.4267,4319.9267,0.082941222127681,8.330302299090931,0.20576853619524277,0.1689395298761888,1.8606097254620493,0.004437335534802126,0.02605644703575667,1.0,35,3.5553480614894135,69.4,69.4
005639,2007,2007-09-30,2117.0,1277.8,61.992,55.02,8.8,348.6,70.8,70.8,413.8,2023.7,410.3,8.6,51.1,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,3410.79984,4249.99984,0.08409412081295514,8.370993713501612,0.22645065973814255,0.1890687429566643,2.2128504763856163,0.003209536909674461,0.021447857761475366,1.0,36,3.58351893845611,69.8,69.8
005639,2008,2008-09-30,1689.9,1082.6,62.509,30.31,122.6,100.2,48.6,48.6,251.3,1507.7,296.8,7.0,57.3,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,1894.64779,2501.94779,0.08905061923774196,8.354674224271402,0.2044769481642536,0.1938119981105338,2.0075577893245162,0.004249641745317982,0.02525077827741266,1.0,37,3.6109179126442243,70.8,70.8
005639,2009,2009-09-30,1232.6,609.3,62.668,21.78,102.2,99.7,25.9,25.9,232.6,1386.9,272.4,4.0,55.7,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,1364.90904,1988.20904,0.10154867820136257,7.8248248235029765,0.16667772103203554,0.17563169418308774,1.4805300846203917,0.004642833454931352,0.038004908138223784,1.0,38,3.6375861597263857,48.6,48.6
005639,2010,2010-09-30,1245.6,707.5,62.787,35.89,53.1,98.5,26.1,26.1,300.9,1469.6,243.7,4.3,58.3,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2253.42543,2791.5254299999997,0.054307225136043275,7.594989532593983,0.1677121638185882,0.22099626805127373,1.6130204770404024,0.002884130074266349,0.040161511284158916,1.0,39,3.6635616461296463,25.9,25.9
005639,2011,2011-09-30,1299.1,741.7,61.686,30.02,100.3,50.8,27.1,27.1,318.1,1591.7,222.8,4.0,63.8,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,1851.8137199999999,2409.2137199999997,0.06271755749423509,7.934343474506521,0.20474959172563964,0.19564868336544639,2.2411090478484263,0.0029259662493195428,0.03967065868263473,1.0,40,3.6888794541139363,26.1,26.1
005639,2012,2012-09-30,1627.6,812.6,60.797,29.06,115.2,237.5,30.3,30.3,324.3,1634.3,250.1,4.4,66.9,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,1766.7608199999997,2581.7608199999995,0.13661219012534245,7.787055715989811,0.19984921781742793,0.17150334847201912,1.854525225155877,0.0025130363762015454,0.040082930200414646,1.0,41,3.713572066704308,27.1,27.1
005639,2013,2013-09-30,1586.8,858.7,58.523,35.83,81.2,225.8,31.5,31.5,305.0,1716.2,234.3,7.4,70.2,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2096.87909,2824.97909,0.1086733707469672,7.856226933498478,0.19843358012604786,0.15366183337429346,1.5862379085770457,0.0026922841583552595,0.04093495686226519,1.0,42,3.7376696182833684,30.3,30.3
005639,2014,2014-09-30,1752.1,806.5,57.44,41.43,126.9,364.9,34.6,34.6,285.2,1686.1,261.5,7.3,71.9,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,2379.7392,3325.3392,0.14789468695404065,7.946256241783236,0.177718214660296,0.1476556591883035,1.7802994013108142,0.004311851765528493,0.04090432350541895,1.0,43,3.7612001156935624,31.5,31.5
005639,2015,2015-09-30,4457.6,1146.9,65.166,51.99,58.0,2175.2,37.6,37.6,329.2,1988.2,378.4,6.8,91.8,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,3387.98034,6698.680340000001,0.3333790965759085,8.109326962924369,0.16914773738212444,0.14924947206209693,1.8979163289766565,0.004329517822193227,0.042642785125437406,1.0,44,3.784189633918261,34.6,34.6
005639,2016,2016-09-30,4262.4,1227.2,65.705,61.98,210.1,1938.4,44.3,44.3,518.3,2655.2,350.0,10.4,133.5,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,4072.3958999999995,7107.595899999999,0.3022822386399317,8.809665821799962,0.16557690373201892,0.08488872936109115,1.502754921931084,0.0034201790564329544,0.04617241726184488,1.0,45,3.8066624897703196,37.6,37.6
005639,2017,2017-09-30,4528.7,1358.2,65.814,74.0,188.9,2120.4,46.6,46.6,550.8,2743.7,355.4,13.8,133.7,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,4870.236,8040.736,0.2872000772068627,8.868919336223435,0.19520186803253992,0.08211336336336338,1.6675102993618618,0.003916842422416391,0.050278698403133475,1.0,46,3.828641396489095,44.3,44.3
005639,2018,2018-09-30,4360.0,1616.2,67.256,94.4,182.5,1790.4,51.8,51.8,580.5,2848.0,328.3,12.0,135.6,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,6348.9664,9092.7664,0.21697467120677377,8.99227590027183,0.20075081094871888,0.07847726720692472,1.7755064367257711,0.005029704413747859,0.0487298173998615,1.0,47,3.8501476017100584,46.6,46.6
005639,2019,2019-09-30,4919.0,1573.3,66.625,105.23,660.4,1783.1,55.4,55.4,575.0,2912.6,296.8,,139.5,9,11.0,52716.0,LC,P,1971-06-28,2021-12-31,1.0,7010.9487500000005,10356.64875,0.2359353936764535,9.115234475304637,0.20382724719101122,0.07529816513761468,2.085496880733945,0.004213483146067416,0.0476123595505618,1.0,48,3.871201010907891,51.8,51.8
005643,1985,1985-12-31,1225.605,651.446,24.784,64.875,4.062,284.297,44.551,44.551,170.194,684.417,631.773,25.368,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,1607.8619999999999,2182.0209999999997,0.1321522570131085,7.597972295802237,0.2619539407721649,0.5970507462070956,1.7135508682262202,0.037519098651778084,0.0,0.0,23,3.1354942159291497,47.146,47.146
005643,1986,1986-12-31,1302.273,707.352,24.859,67.25,4.065,280.884,44.7,44.7,181.156,718.985,722.902,20.215,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,1671.7677500000002,2266.6887500000003,0.1257115693541956,7.688006790544687,0.2486700359576106,0.5154784779761832,1.7803623516548968,0.037065122578778725,0.0,0.0,24,3.1780538303479458,44.551,44.551
005643,1987,1987-12-31,1423.61,772.837,24.472,71.0,19.795,283.703,44.83,44.83,217.844,815.407,799.371,15.035,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,1737.5120000000002,2388.285,0.1270777985039474,7.726075345095688,0.2519607502242745,0.5551078767662387,1.7405634225696152,0.028116024673671913,0.0,0.0,25,3.2188758248682006,44.7,44.7
005643,1988,1988-12-31,1892.5,814.1,47.8,53.375,102.8,568.5,46.4,46.4,246.1,915.4,1018.7,20.1,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,2551.325,3629.725,0.18494514047207433,7.778330814124907,0.26715983551772304,0.5615098236174233,1.6776258947324056,0.018438644750412982,0.0,0.0,26,3.258096538021482,44.83,44.83
005643,1989,1989-12-31,2216.0,883.0,48.0,82.5,376.4,487.1,48.0,48.0,236.1,954.1,1255.9,16.9,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,3960.0,5293.0,0.16313999622142453,8.196912166813389,0.26884422110552764,0.5382826948480846,1.9179524438573314,0.02195761415774525,0.0,0.0,27,3.295836866004329,46.4,46.4
005643,1990,1990-12-31,1926.7,923.3,47.5,37.25,15.2,526.6,55.1,55.1,273.9,1087.1,1270.9,20.4,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,1769.375,2772.775,0.19539991524736053,8.574140471857987,0.24745833770045067,0.5667418772563177,2.3885379061371843,0.017713027984487997,0.0,0.0,28,3.332204510175204,48.0,48.0
005643,1991,1991-12-31,2186.8,952.8,47.5,40.5,2.2,789.0,57.0,57.0,248.5,1082.4,1253.8,16.6,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,1923.75,3157.75,0.2505581505819017,7.927603902763742,0.2519547419740594,0.6596252659988582,1.4391316759225619,0.018765522950970472,0.0,0.0,29,3.367295829986474,55.1,55.1
005643,1992,1992-12-31,2659.4,1002.5,47.7,43.375,110.4,1087.1,57.1,57.1,293.7,1203.2,1374.2,17.5,0.0,12,11.0,23309.0,LC,P,1962-01-31,2007-10-24,1.0,2068.9875,3725.8875000000003,0.3213999349148357,8.057615027654085,0.22958240946045821,0.5733491860252423,1.4440049387232485,0.01533628972653363,0.0,0.0,30,3.4011973816621555,57.0,57.0
